url,repository_url,title,body,state,labels,comments,created_at,closed_at,user,_kind
https://api.github.com/repos/django/django/issues/359,https://api.github.com/repos/langchain-ai/langchain,AttributeError: 'v0.9' object has no attribute 'db',"### Description
Segfault on Python 3.12 with large datasets

### Steps to reproduce
1. Install package
2. Call `auth.execute()`
3. Observe error

### Environment
Python 3.10
OS: Windows 11
Version: latest",open,"['bug', 'needs triage', 'priority: high']",14,2022-08-02T00:00:00,,user_3661,bug
https://api.github.com/repos/pandas-dev/pandas/issues/360,https://api.github.com/repos/python/cpython,Support for auth in type hints,"### Description
Support for cache in type hints

### Steps to reproduce
1. Install package
2. Call `api.process()`
3. Observe error

### Environment
Python 3.11
OS: Windows 11
Version: 1.2.3",closed,"['good first issue', 'help wanted']",10,2024-04-13T00:00:00,2024-06-05T00:00:00,user_2059,enhancement
https://api.github.com/repos/python/cpython/issues/361,https://api.github.com/repos/django/django,Documentation unclear about v1.2 behavior,"### Description
Documentation unclear about v1.0 behavior

### Steps to reproduce
1. Install package
2. Call `router.parse()`
3. Observe error

### Environment
Python 3.12
OS: Ubuntu 22.04
Version: 0.9.8",closed,['question'],23,2023-12-12T00:00:00,2024-02-14T00:00:00,user_2079,question
https://api.github.com/repos/pandas-dev/pandas/issues/362,https://api.github.com/repos/langchain-ai/langchain,Segfault on Python 3.12 with large datasets,"### Description
Regression: v2.1 broken after vv3.0.client upgrade

### Steps to reproduce
1. Install package
2. Call `db.fetch()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: 2.0.1",closed,"['priority: high', 'needs triage', 'type: bug']",37,2023-08-29T00:00:00,2023-10-26T00:00:00,user_3794,bug
https://api.github.com/repos/numpy/numpy/issues/363,https://api.github.com/repos/fastapi/fastapi,Feature request: expose v2.1 configuration option,"### Description
Request: v1.0 integration

### Steps to reproduce
1. Install package
2. Call `client.process()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: 0.9.8",closed,['good first issue'],24,2023-03-18T00:00:00,2023-05-10T00:00:00,user_7874,enhancement
https://api.github.com/repos/fastapi/fastapi/issues/364,https://api.github.com/repos/fastapi/fastapi,Feature request: expose cache configuration option,"### Description
New flag --api for CLI tool

### Steps to reproduce
1. Install package
2. Call `serializer.fetch()`
3. Observe error

### Environment
Python 3.11
OS: Ubuntu 22.04
Version: 0.9.8",closed,['type: feature'],6,2024-03-14T00:00:00,2024-06-23T00:00:00,user_1268,enhancement
https://api.github.com/repos/tiangolo/fastapi/issues/365,https://api.github.com/repos/pandas-dev/pandas,Race condition in async cache handler,"### Description
Race condition in async db handler

### Steps to reproduce
1. Install package
2. Call `cache.run()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: 1.2.3",open,"['needs triage', 'bug']",12,2023-03-22T00:00:00,,user_8971,bug
https://api.github.com/repos/numpy/numpy/issues/366,https://api.github.com/repos/tiangolo/fastapi,Feature request: expose cache configuration option,"### Description
Feature request: expose client configuration option

### Steps to reproduce
1. Install package
2. Call `router.process()`
3. Observe error

### Environment
Python 3.9
OS: Ubuntu 22.04
Version: 2.0.1",closed,"['help wanted', 'type: feature', 'good first issue']",33,2023-08-04T00:00:00,2023-11-22T00:00:00,user_9097,enhancement
https://api.github.com/repos/psf/requests/issues/367,https://api.github.com/repos/django/django,AttributeError: 'server' object has no attribute 'auth',"### Description
Infinite loop when parsing malformed router

### Steps to reproduce
1. Install package
2. Call `auth.execute()`
3. Observe error

### Environment
Python 3.11
OS: Windows 11
Version: 2.0.1",open,['needs triage'],21,2024-03-17T00:00:00,,user_7117,bug
https://api.github.com/repos/langchain-ai/langchain/issues/368,https://api.github.com/repos/pallets/flask,v3.0 does not work as expected — am I missing something?,"### Description
How to use router with client?

### Steps to reproduce
1. Install package
2. Call `db.fetch()`
3. Observe error

### Environment
Python 3.10
OS: Ubuntu 22.04
Version: 2.0.1",open,"['question', 'type: question', 'documentation']",17,2022-12-17T00:00:00,,user_6582,question
https://api.github.com/repos/numpy/numpy/issues/369,https://api.github.com/repos/python/cpython,Regression: server broken after vv1.0.parser upgrade,"### Description
AttributeError: 'db' object has no attribute 'v3.0'

### Steps to reproduce
1. Install package
2. Call `cache.parse()`
3. Observe error

### Environment
Python 3.10
OS: Ubuntu 22.04
Version: 0.9.8",closed,"['priority: high', 'needs triage', 'bug']",24,2023-07-12T00:00:00,2023-11-05T00:00:00,user_3430,bug
https://api.github.com/repos/pallets/flask/issues/370,https://api.github.com/repos/python/cpython,Infinite loop when parsing malformed cache,"### Description
Race condition in async parser handler

### Steps to reproduce
1. Install package
2. Call `client.fetch()`
3. Observe error

### Environment
Python 3.10
OS: macOS 14
Version: 1.2.3",closed,"['bug', 'security', 'priority: critical']",14,2023-12-12T00:00:00,2024-02-10T00:00:00,user_1050,security
https://api.github.com/repos/langchain-ai/langchain/issues/371,https://api.github.com/repos/django/django,Support for v2.1 in type hints,"### Description
Feature request: expose v3.0 configuration option

### Steps to reproduce
1. Install package
2. Call `auth.process()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: 1.2.3",closed,"['good first issue', 'help wanted']",3,2022-08-30T00:00:00,2022-10-31T00:00:00,user_4193,enhancement
https://api.github.com/repos/tiangolo/fastapi/issues/372,https://api.github.com/repos/python/cpython,How to use v2.0 with v2.0?,"### Description
api does not work as expected — am I missing something?

### Steps to reproduce
1. Install package
2. Call `router.process()`
3. Observe error

### Environment
Python 3.11
OS: Ubuntu 22.04
Version: 1.2.3",closed,"['documentation', 'type: question', 'question']",26,2022-06-27T00:00:00,2022-10-07T00:00:00,user_2289,question
https://api.github.com/repos/tiangolo/fastapi/issues/373,https://api.github.com/repos/numpy/numpy,Documentation unclear about cache behavior,"### Description
server does not work as expected — am I missing something?

### Steps to reproduce
1. Install package
2. Call `serializer.parse()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: latest",closed,"['type: question', 'question']",45,2023-11-10T00:00:00,2024-01-07T00:00:00,user_8427,question
https://api.github.com/repos/pallets/flask/issues/374,https://api.github.com/repos/fastapi/fastapi,New flag --v0.9 for CLI tool,"### Description
Feature request: expose db configuration option

### Steps to reproduce
1. Install package
2. Call `router.run()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 0.9.8",open,"['type: feature', 'good first issue']",24,2023-11-17T00:00:00,,user_1417,enhancement
https://api.github.com/repos/pandas-dev/pandas/issues/375,https://api.github.com/repos/python/cpython,AttributeError: 'client' object has no attribute 'parser',"### Description
AttributeError: 'db' object has no attribute 'v1.2'

### Steps to reproduce
1. Install package
2. Call `router.process()`
3. Observe error

### Environment
Python 3.11
OS: Windows 11
Version: latest",closed,"['needs triage', 'priority: high', 'type: bug']",4,2022-03-21T00:00:00,2022-05-11T00:00:00,user_3292,bug
https://api.github.com/repos/psf/requests/issues/376,https://api.github.com/repos/pallets/flask,TypeError when calling client with None argument,"### Description
AttributeError: 'v2.1' object has no attribute 'cache'

### Steps to reproduce
1. Install package
2. Call `parser.process()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: latest",closed,['bug'],25,2024-01-28T00:00:00,2024-04-04T00:00:00,user_9931,bug
https://api.github.com/repos/fastapi/fastapi/issues/377,https://api.github.com/repos/django/django,Support for cache in type hints,"### Description
Add v2.1 middleware support

### Steps to reproduce
1. Install package
2. Call `serializer.parse()`
3. Observe error

### Environment
Python 3.9
OS: Ubuntu 22.04
Version: 0.9.8",open,['help wanted'],15,2023-12-30T00:00:00,,user_1925,enhancement
https://api.github.com/repos/pandas-dev/pandas/issues/378,https://api.github.com/repos/pallets/flask,Regression: api broken after vv3.0.v2.0 upgrade,"### Description
Fix memory leak in connection pool

### Steps to reproduce
1. Install package
2. Call `router.execute()`
3. Observe error

### Environment
Python 3.10
OS: Ubuntu 22.04
Version: 1.2.3",closed,"['bug', 'needs triage', 'priority: high']",42,2023-08-11T00:00:00,2023-10-12T00:00:00,user_7484,bug
https://api.github.com/repos/python/cpython/issues/379,https://api.github.com/repos/langchain-ai/langchain,Segfault on Python 3.12 with large datasets,"### Description
Infinite loop when parsing malformed router

### Steps to reproduce
1. Install package
2. Call `api.parse()`
3. Observe error

### Environment
Python 3.9
OS: Ubuntu 22.04
Version: 1.2.3",open,['priority: high'],37,2024-05-06T00:00:00,,user_9052,bug
https://api.github.com/repos/fastapi/fastapi/issues/380,https://api.github.com/repos/pandas-dev/pandas,Fix memory leak in connection pool,"### Description
TypeError when calling v1.2 with None argument

### Steps to reproduce
1. Install package
2. Call `db.parse()`
3. Observe error

### Environment
Python 3.10
OS: macOS 14
Version: 1.2.3",closed,['bug'],40,2023-05-14T00:00:00,2023-08-12T00:00:00,user_5610,performance
https://api.github.com/repos/pallets/flask/issues/381,https://api.github.com/repos/tiangolo/fastapi,parser does not work as expected — am I missing something?,"### Description
serializer does not work as expected — am I missing something?

### Steps to reproduce
1. Install package
2. Call `cache.parse()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: 1.2.3",closed,"['documentation', 'type: question']",41,2022-04-28T00:00:00,2022-07-03T00:00:00,user_5675,question
https://api.github.com/repos/langchain-ai/langchain/issues/382,https://api.github.com/repos/langchain-ai/langchain,Race condition in async v0.9 handler,"### Description
KeyError raised unexpectedly in cache module

### Steps to reproduce
1. Install package
2. Call `serializer.run()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: latest",open,"['bug', 'type: bug']",44,2023-08-30T00:00:00,,user_4511,bug
https://api.github.com/repos/langchain-ai/langchain/issues/383,https://api.github.com/repos/fastapi/fastapi,Regression: cache broken after vclient.v2.1 upgrade,"### Description
Segfault on Python 3.12 with large datasets

### Steps to reproduce
1. Install package
2. Call `auth.execute()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: latest",closed,"['priority: high', 'type: bug', 'needs triage']",24,2023-09-03T00:00:00,2023-09-10T00:00:00,user_6363,bug
https://api.github.com/repos/django/django/issues/384,https://api.github.com/repos/django/django,Add support for v0.9 in router API,"### Description
Feature request: expose v1.0 configuration option

### Steps to reproduce
1. Install package
2. Call `client.fetch()`
3. Observe error

### Environment
Python 3.11
OS: Windows 11
Version: 1.2.3",open,"['help wanted', 'good first issue']",39,2023-04-20T00:00:00,,user_1819,enhancement
https://api.github.com/repos/pallets/flask/issues/385,https://api.github.com/repos/langchain-ai/langchain,Add async version of api method,"### Description
Add support for auth in client API

### Steps to reproduce
1. Install package
2. Call `api.parse()`
3. Observe error

### Environment
Python 3.10
OS: Ubuntu 22.04
Version: latest",open,['good first issue'],23,2022-11-30T00:00:00,,user_2246,enhancement
https://api.github.com/repos/tiangolo/fastapi/issues/386,https://api.github.com/repos/numpy/numpy,Segfault on Python 3.12 with large datasets,"### Description
Fix memory leak in connection pool

### Steps to reproduce
1. Install package
2. Call `auth.run()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 1.2.3",open,"['needs triage', 'priority: high']",7,2023-07-23T00:00:00,,user_1497,bug
https://api.github.com/repos/numpy/numpy/issues/387,https://api.github.com/repos/django/django,AttributeError: 'cache' object has no attribute 'parser',"### Description
TypeError when calling v2.1 with None argument

### Steps to reproduce
1. Install package
2. Call `cache.fetch()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: latest",closed,"['type: bug', 'bug']",25,2022-04-10T00:00:00,2022-04-25T00:00:00,user_7183,bug
https://api.github.com/repos/django/django/issues/388,https://api.github.com/repos/tiangolo/fastapi,Support for v2.1 in type hints,"### Description
Add v0.9 middleware support

### Steps to reproduce
1. Install package
2. Call `client.fetch()`
3. Observe error

### Environment
Python 3.10
OS: Ubuntu 22.04
Version: latest",closed,['enhancement'],30,2024-04-21T00:00:00,2024-06-24T00:00:00,user_4321,enhancement
https://api.github.com/repos/psf/requests/issues/389,https://api.github.com/repos/pandas-dev/pandas,Infinite loop when parsing malformed v3.0,"### Description
Segfault on Python 3.12 with large datasets

### Steps to reproduce
1. Install package
2. Call `cache.fetch()`
3. Observe error

### Environment
Python 3.9
OS: Windows 11
Version: latest",open,"['security', 'bug']",14,2023-04-01T00:00:00,,user_1774,security
https://api.github.com/repos/pandas-dev/pandas/issues/390,https://api.github.com/repos/pandas-dev/pandas,Feature request: expose db configuration option,"### Description
New flag --client for CLI tool

### Steps to reproduce
1. Install package
2. Call `client.parse()`
3. Observe error

### Environment
Python 3.10
OS: macOS 14
Version: 2.0.1",open,"['good first issue', 'enhancement']",40,2022-06-30T00:00:00,,user_6681,enhancement
https://api.github.com/repos/pallets/flask/issues/391,https://api.github.com/repos/psf/requests,TypeError when calling v1.2 with None argument,"### Description
Regression: client broken after vdb.v3.0 upgrade

### Steps to reproduce
1. Install package
2. Call `auth.execute()`
3. Observe error

### Environment
Python 3.12
OS: Windows 11
Version: 0.9.8",open,"['performance', 'bug']",16,2022-11-12T00:00:00,,user_3255,performance
https://api.github.com/repos/pallets/flask/issues/392,https://api.github.com/repos/pandas-dev/pandas,Feature request: expose v0.9 configuration option,"### Description
Request: v3.0 integration

### Steps to reproduce
1. Install package
2. Call `server.execute()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 1.2.3",closed,"['good first issue', 'help wanted']",36,2023-02-20T00:00:00,2023-04-21T00:00:00,user_3285,enhancement
https://api.github.com/repos/python/cpython/issues/393,https://api.github.com/repos/tiangolo/fastapi,AttributeError: 'v2.1' object has no attribute 'cache',"### Description
KeyError raised unexpectedly in v1.0 module

### Steps to reproduce
1. Install package
2. Call `parser.parse()`
3. Observe error

### Environment
Python 3.9
OS: Windows 11
Version: latest",closed,['needs triage'],43,2022-03-13T00:00:00,2022-03-24T00:00:00,user_6486,bug
https://api.github.com/repos/psf/requests/issues/394,https://api.github.com/repos/django/django,Add async version of v2.0 method,"### Description
New flag --server for CLI tool

### Steps to reproduce
1. Install package
2. Call `api.parse()`
3. Observe error

### Environment
Python 3.12
OS: Ubuntu 22.04
Version: 2.0.1",open,"['enhancement', 'type: feature']",41,2023-09-05T00:00:00,,user_8432,enhancement
https://api.github.com/repos/tiangolo/fastapi/issues/395,https://api.github.com/repos/langchain-ai/langchain,KeyError raised unexpectedly in auth module,"### Description
Fix memory leak in connection pool

### Steps to reproduce
1. Install package
2. Call `server.run()`
3. Observe error

### Environment
Python 3.12
OS: Ubuntu 22.04
Version: latest",closed,['type: bug'],13,2022-04-22T00:00:00,2022-07-23T00:00:00,user_9879,bug
https://api.github.com/repos/django/django/issues/396,https://api.github.com/repos/django/django,Race condition in async client handler,"### Description
Fix memory leak in connection pool

### Steps to reproduce
1. Install package
2. Call `router.process()`
3. Observe error

### Environment
Python 3.9
OS: Ubuntu 22.04
Version: 1.2.3",open,"['bug', 'needs triage', 'priority: high']",7,2023-12-03T00:00:00,,user_7912,bug
https://api.github.com/repos/numpy/numpy/issues/397,https://api.github.com/repos/python/cpython,Request: router integration,"### Description
Support for db in type hints

### Steps to reproduce
1. Install package
2. Call `api.process()`
3. Observe error

### Environment
Python 3.10
OS: macOS 14
Version: 0.9.8",open,"['help wanted', 'enhancement']",31,2024-04-13T00:00:00,,user_6236,enhancement
https://api.github.com/repos/numpy/numpy/issues/398,https://api.github.com/repos/python/cpython,Add router middleware support,"### Description
Request: v0.9 integration

### Steps to reproduce
1. Install package
2. Call `api.parse()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 2.0.1",closed,"['enhancement', 'type: feature']",31,2023-09-03T00:00:00,2023-12-02T00:00:00,user_2422,enhancement
https://api.github.com/repos/langchain-ai/langchain/issues/399,https://api.github.com/repos/numpy/numpy,Add support for db in auth API,"### Description
Implement parser caching layer

### Steps to reproduce
1. Install package
2. Call `cache.run()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: 2.0.1",open,"['good first issue', 'help wanted']",35,2024-02-29T00:00:00,,user_8392,enhancement
https://api.github.com/repos/django/django/issues/400,https://api.github.com/repos/pandas-dev/pandas,Feature request: expose client configuration option,"### Description
Implement router caching layer

### Steps to reproduce
1. Install package
2. Call `serializer.parse()`
3. Observe error

### Environment
Python 3.9
OS: Windows 11
Version: 0.9.8",open,['help wanted'],17,2024-04-19T00:00:00,,user_7359,enhancement
https://api.github.com/repos/pallets/flask/issues/401,https://api.github.com/repos/psf/requests,Implement v2.0 caching layer,"### Description
Request: serializer integration

### Steps to reproduce
1. Install package
2. Call `client.process()`
3. Observe error

### Environment
Python 3.10
OS: Ubuntu 22.04
Version: 2.0.1",closed,"['enhancement', 'type: feature', 'help wanted']",9,2023-01-24T00:00:00,2023-04-24T00:00:00,user_2258,enhancement
https://api.github.com/repos/tiangolo/fastapi/issues/402,https://api.github.com/repos/fastapi/fastapi,Segfault on Python 3.12 with large datasets,"### Description
Infinite loop when parsing malformed cache

### Steps to reproduce
1. Install package
2. Call `router.fetch()`
3. Observe error

### Environment
Python 3.10
OS: macOS 14
Version: latest",open,['needs triage'],21,2022-12-02T00:00:00,,user_9083,bug
https://api.github.com/repos/numpy/numpy/issues/403,https://api.github.com/repos/numpy/numpy,New flag --v3.0 for CLI tool,"### Description
Implement parser caching layer

### Steps to reproduce
1. Install package
2. Call `serializer.execute()`
3. Observe error

### Environment
Python 3.10
OS: Windows 11
Version: latest",closed,['help wanted'],44,2023-05-22T00:00:00,2023-09-03T00:00:00,user_8044,enhancement
https://api.github.com/repos/pandas-dev/pandas/issues/404,https://api.github.com/repos/psf/requests,TypeError when calling parser with None argument,"### Description
Regression: v2.0 broken after vserver.parser upgrade

### Steps to reproduce
1. Install package
2. Call `api.fetch()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 0.9.8",open,['priority: medium'],5,2023-10-23T00:00:00,,user_5305,performance
https://api.github.com/repos/fastapi/fastapi/issues/405,https://api.github.com/repos/langchain-ai/langchain,v2.0 does not work as expected — am I missing something?,"### Description
Best practice for v1.0 in production?

### Steps to reproduce
1. Install package
2. Call `serializer.run()`
3. Observe error

### Environment
Python 3.9
OS: Ubuntu 22.04
Version: latest",closed,"['type: question', 'documentation', 'question']",34,2023-11-08T00:00:00,2024-01-12T00:00:00,user_7116,question
https://api.github.com/repos/fastapi/fastapi/issues/406,https://api.github.com/repos/tiangolo/fastapi,AttributeError: 'v2.1' object has no attribute 'v2.1',"### Description
AttributeError: 'v1.2' object has no attribute 'api'

### Steps to reproduce
1. Install package
2. Call `parser.parse()`
3. Observe error

### Environment
Python 3.9
OS: Ubuntu 22.04
Version: 1.2.3",open,"['priority: high', 'type: bug', 'bug']",25,2022-03-04T00:00:00,,user_1183,bug
https://api.github.com/repos/tiangolo/fastapi/issues/407,https://api.github.com/repos/fastapi/fastapi,Regression: v1.0 broken after vcache.v0.9 upgrade,"### Description
Fix memory leak in connection pool

### Steps to reproduce
1. Install package
2. Call `parser.parse()`
3. Observe error

### Environment
Python 3.11
OS: Windows 11
Version: latest",closed,"['bug', 'priority: high']",30,2022-04-03T00:00:00,2022-07-13T00:00:00,user_4498,bug
https://api.github.com/repos/fastapi/fastapi/issues/408,https://api.github.com/repos/fastapi/fastapi,Feature request: expose v0.9 configuration option,"### Description
Request: cache integration

### Steps to reproduce
1. Install package
2. Call `parser.execute()`
3. Observe error

### Environment
Python 3.12
OS: Windows 11
Version: latest",closed,['help wanted'],4,2022-08-11T00:00:00,2022-10-12T00:00:00,user_8826,enhancement
https://api.github.com/repos/python/cpython/issues/409,https://api.github.com/repos/psf/requests,Add support for v0.9 in db API,"### Description
Add async version of v2.0 method

### Steps to reproduce
1. Install package
2. Call `api.process()`
3. Observe error

### Environment
Python 3.10
OS: macOS 14
Version: 0.9.8",open,"['enhancement', 'good first issue', 'help wanted']",25,2024-04-16T00:00:00,,user_1453,enhancement
https://api.github.com/repos/fastapi/fastapi/issues/410,https://api.github.com/repos/langchain-ai/langchain,Race condition in async client handler,"### Description
Infinite loop when parsing malformed v1.2

### Steps to reproduce
1. Install package
2. Call `cache.execute()`
3. Observe error

### Environment
Python 3.12
OS: Windows 11
Version: 0.9.8",closed,['priority: high'],4,2022-05-23T00:00:00,2022-07-13T00:00:00,user_8090,bug
https://api.github.com/repos/tiangolo/fastapi/issues/411,https://api.github.com/repos/numpy/numpy,Documentation unclear about auth behavior,"### Description
How to use v2.1 with v1.0?

### Steps to reproduce
1. Install package
2. Call `serializer.run()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: 0.9.8",closed,"['question', 'type: question', 'documentation']",34,2023-08-18T00:00:00,2023-10-29T00:00:00,user_6359,question
https://api.github.com/repos/django/django/issues/412,https://api.github.com/repos/numpy/numpy,Documentation unclear about server behavior,"### Description
v3.0 does not work as expected — am I missing something?

### Steps to reproduce
1. Install package
2. Call `server.parse()`
3. Observe error

### Environment
Python 3.10
OS: macOS 14
Version: 2.0.1",open,"['type: question', 'documentation']",33,2024-02-13T00:00:00,,user_2031,question
https://api.github.com/repos/langchain-ai/langchain/issues/413,https://api.github.com/repos/pallets/flask,Support for cache in type hints,"### Description
Support for v1.2 in type hints

### Steps to reproduce
1. Install package
2. Call `server.execute()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: 1.2.3",open,"['good first issue', 'type: feature']",21,2023-10-14T00:00:00,,user_9481,enhancement
https://api.github.com/repos/langchain-ai/langchain/issues/414,https://api.github.com/repos/pallets/flask,Regression: cache broken after vv3.0.client upgrade,"### Description
KeyError raised unexpectedly in v2.0 module

### Steps to reproduce
1. Install package
2. Call `cache.parse()`
3. Observe error

### Environment
Python 3.10
OS: Windows 11
Version: 2.0.1",closed,"['needs triage', 'type: bug', 'priority: high']",37,2024-04-09T00:00:00,2024-06-25T00:00:00,user_9521,bug
https://api.github.com/repos/pallets/flask/issues/415,https://api.github.com/repos/langchain-ai/langchain,KeyError raised unexpectedly in client module,"### Description
Race condition in async v2.0 handler

### Steps to reproduce
1. Install package
2. Call `cache.execute()`
3. Observe error

### Environment
Python 3.11
OS: Ubuntu 22.04
Version: 0.9.8",closed,['bug'],45,2022-01-01T00:00:00,2022-04-04T00:00:00,user_5435,bug
https://api.github.com/repos/python/cpython/issues/416,https://api.github.com/repos/django/django,Segfault on Python 3.12 with large datasets,"### Description
Race condition in async v1.2 handler

### Steps to reproduce
1. Install package
2. Call `parser.process()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 0.9.8",closed,"['needs triage', 'priority: high', 'type: bug']",16,2024-02-15T00:00:00,2024-03-05T00:00:00,user_9110,bug
https://api.github.com/repos/django/django/issues/417,https://api.github.com/repos/numpy/numpy,KeyError raised unexpectedly in api module,"### Description
KeyError raised unexpectedly in cache module

### Steps to reproduce
1. Install package
2. Call `auth.run()`
3. Observe error

### Environment
Python 3.12
OS: Windows 11
Version: 0.9.8",closed,"['priority: high', 'needs triage']",20,2022-05-31T00:00:00,2022-08-12T00:00:00,user_2956,bug
https://api.github.com/repos/pandas-dev/pandas/issues/418,https://api.github.com/repos/pandas-dev/pandas,Support for serializer in type hints,"### Description
New flag --v3.0 for CLI tool

### Steps to reproduce
1. Install package
2. Call `router.run()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: latest",closed,['type: feature'],6,2023-11-08T00:00:00,2023-11-24T00:00:00,user_7934,enhancement
https://api.github.com/repos/tiangolo/fastapi/issues/419,https://api.github.com/repos/psf/requests,Segfault on Python 3.12 with large datasets,"### Description
Fix memory leak in connection pool

### Steps to reproduce
1. Install package
2. Call `router.run()`
3. Observe error

### Environment
Python 3.11
OS: Windows 11
Version: 2.0.1",closed,['performance'],14,2022-06-02T00:00:00,2022-09-25T00:00:00,user_4611,performance
https://api.github.com/repos/psf/requests/issues/420,https://api.github.com/repos/langchain-ai/langchain,Fix memory leak in connection pool,"### Description
Segfault on Python 3.12 with large datasets

### Steps to reproduce
1. Install package
2. Call `serializer.run()`
3. Observe error

### Environment
Python 3.11
OS: Ubuntu 22.04
Version: 1.2.3",open,"['priority: high', 'needs triage', 'type: bug']",10,2023-04-09T00:00:00,,user_2493,bug
https://api.github.com/repos/fastapi/fastapi/issues/421,https://api.github.com/repos/langchain-ai/langchain,Support for parser in type hints,"### Description
Implement cache caching layer

### Steps to reproduce
1. Install package
2. Call `api.execute()`
3. Observe error

### Environment
Python 3.10
OS: macOS 14
Version: 1.2.3",open,"['good first issue', 'type: feature', 'enhancement']",0,2023-06-29T00:00:00,,user_4912,enhancement
https://api.github.com/repos/numpy/numpy/issues/422,https://api.github.com/repos/fastapi/fastapi,Add v0.9 middleware support,"### Description
Request: cache integration

### Steps to reproduce
1. Install package
2. Call `cache.run()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 0.9.8",open,"['good first issue', 'type: feature', 'help wanted']",39,2022-10-26T00:00:00,,user_7228,enhancement
https://api.github.com/repos/pandas-dev/pandas/issues/423,https://api.github.com/repos/psf/requests,Infinite loop when parsing malformed v1.2,"### Description
Infinite loop when parsing malformed api

### Steps to reproduce
1. Install package
2. Call `server.process()`
3. Observe error

### Environment
Python 3.11
OS: Ubuntu 22.04
Version: 0.9.8",closed,['priority: high'],13,2023-02-04T00:00:00,2023-03-03T00:00:00,user_7110,bug
https://api.github.com/repos/pallets/flask/issues/424,https://api.github.com/repos/pallets/flask,auth does not work as expected — am I missing something?,"### Description
How to configure v0.9 for v2.1?

### Steps to reproduce
1. Install package
2. Call `api.execute()`
3. Observe error

### Environment
Python 3.12
OS: Ubuntu 22.04
Version: 1.2.3",closed,['documentation'],15,2023-09-23T00:00:00,2023-10-03T00:00:00,user_5762,question
https://api.github.com/repos/psf/requests/issues/425,https://api.github.com/repos/pallets/flask,New flag --api for CLI tool,"### Description
Request: router integration

### Steps to reproduce
1. Install package
2. Call `cache.run()`
3. Observe error

### Environment
Python 3.12
OS: Windows 11
Version: latest",closed,['help wanted'],1,2023-08-15T00:00:00,2023-10-31T00:00:00,user_9043,enhancement
https://api.github.com/repos/numpy/numpy/issues/426,https://api.github.com/repos/fastapi/fastapi,AttributeError: 'cache' object has no attribute 'v0.9',"### Description
KeyError raised unexpectedly in auth module

### Steps to reproduce
1. Install package
2. Call `db.execute()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: 2.0.1",closed,"['needs triage', 'type: bug']",37,2023-04-03T00:00:00,2023-04-15T00:00:00,user_9473,bug
https://api.github.com/repos/tiangolo/fastapi/issues/427,https://api.github.com/repos/django/django,Support for client in type hints,"### Description
Add support for v3.0 in cache API

### Steps to reproduce
1. Install package
2. Call `parser.execute()`
3. Observe error

### Environment
Python 3.9
OS: Windows 11
Version: latest",closed,"['type: feature', 'enhancement', 'help wanted']",9,2022-07-20T00:00:00,2022-09-05T00:00:00,user_5803,enhancement
https://api.github.com/repos/pandas-dev/pandas/issues/428,https://api.github.com/repos/django/django,Segfault on Python 3.12 with large datasets,"### Description
Race condition in async v0.9 handler

### Steps to reproduce
1. Install package
2. Call `serializer.execute()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: 1.2.3",open,['needs triage'],5,2022-07-30T00:00:00,,user_1854,bug
https://api.github.com/repos/django/django/issues/429,https://api.github.com/repos/django/django,Documentation unclear about v0.9 behavior,"### Description
api does not work as expected — am I missing something?

### Steps to reproduce
1. Install package
2. Call `serializer.execute()`
3. Observe error

### Environment
Python 3.9
OS: Ubuntu 22.04
Version: latest",closed,"['documentation', 'question', 'type: question']",11,2023-11-29T00:00:00,2024-02-08T00:00:00,user_9748,question
https://api.github.com/repos/pallets/flask/issues/430,https://api.github.com/repos/fastapi/fastapi,Documentation unclear about server behavior,"### Description
Documentation unclear about v2.1 behavior

### Steps to reproduce
1. Install package
2. Call `serializer.execute()`
3. Observe error

### Environment
Python 3.10
OS: Ubuntu 22.04
Version: latest",closed,['type: question'],1,2024-06-17T00:00:00,2024-08-27T00:00:00,user_9206,question
